id,tribuneTheaterId,providerTheaterId,name,address,city,state,zip,distance,lon,lat,theaterChainName,ticketType
4923,10243,,"B&B Miami Cineplex","222 N. Main St.",Miami,OK,74355,7.28,-94.877381,36.878931,"B&B Theatres",STANDARD
3380,610,,"Flick Theatre","105 E Main",Anderson,MO,64831,27.93,-94.440697,36.650799,"Independent Chains",STANDARD
2145,1841,,"B&B Monett Plaza 8","507 Plaza Dr",Monett,MO,65708,33.8,-93.910328,36.912256,"B&B Theatres",STANDARD
1636,5720,,"Carmike Sugar Creek 10","#10 Sugar Creek Center","Bella Vista",AR,72714,31.89,-94.237265,36.43938,"Carmike Cinemas",STANDARD
4049,1798,,"Cinema 6 of Grove","1109 N. 3rd Street",Grove,OK,74344,24.34,-94.752982,36.598425,"Center Cinemas",STANDARD
3106,3197,,"Malco Rogers Towne Center","621 N. 46th St.",Rogers,AR,72756,33.19,-94.176755,36.340533,"Malco Theatre",STANDARD
4265,2019,,"Malco Pinnacle Hills","2200 Bellview",Rogers,AR,72758,31.55,-94.173914,36.305883,"Malco Theatre",STANDARD
4534,9666,,"Siloam Springs 6","1102 S. Carl Street","Siloam Springs",AR,72761,13.38,-94.552257,36.173116,"Center Cinemas",STANDARD
2321,4145,,"Malco Sunset Cinema 9","2940-G W. Sunset",Springdale,AR,72762,26.47,-94.16318,36.176579,"Malco Theatre",STANDARD
3364,1559,,"Center Theater of Vinita","124 S Wilson",Vinita,OK,74301,29.92,-95.154853,36.638003,"Center Cinemas",STANDARD
1551,9108,,"Goodrich Capital 8","3550 Country Club Drive","Jefferson City",MO,65109,33.85,-92.2516,38.5838,"Goodrich Theatres",E_TICKET
1550,5834,,"Goodrich Forum 8","1209 Forum Katy Parkway",Columbia,MO,65203,33.4,-92.360065,38.935278,"Goodrich Theatres",E_TICKET
2847,6008,,"Regal Columbia Stadium 14","2800 Goodwin Pointe Dr.",Columbia,MO,65201,29.04,-92.296352,38.929076,"Regal Cinemas",STANDARD
3138,2851,,"Ragtag Cinema","10 Hitt Street",Columbia,MO,65201,34,-92.3254,38.9513,"Independent Chains",STANDARD
5405,10843,,"Wehrenberg Eagles Landing 8 Cine","1300 Barred Owl Lane","Lake Ozark",MO,65049,17.83,-92.610129,38.181441,"Wehrenberg Theatres",STANDARD
1497,1812,,"Wehrenberg Osage Village Cine","4540 Highway 54","Osage Beach",MO,65065,15.38,-92.626339,38.144346,"Wehrenberg Theatres",STANDARD
3345,1863,,"B&B Gravois Mills Lake West Cinema","1651 Highway O","Gravois Mills",MO,65037,16.26,-92.7944,38.223719,"B&B Theatres",STANDARD
1717,2029,,"B&B Lebanon Ritz 8 Theatre","925 South Jefferson",Lebanon,MO,65536,23.94,-92.653702,37.672798,"B&B Theatres",STANDARD
5526,10955,,"B&B Waynesville Patriot 12 & GS","1200 GW Lane S",Waynesville,MO,65583,22.75,-92.219319,37.808815,"B&B Theatres",STANDARD
5709,11149,,"Timber Creek Cinema","510 E. Industrial Drive","Mountain View",MO,65548,33.97,-91.6811,36.9984,"Independent Chains",STANDARD
4058,2786,,"Family Cinemas","1221 Independence Drive","West Plains",MO,65775,25.47,-91.870728,36.745667,"Independent Chains",STANDARD
1750,5175,,"Glass Sword Cinema","1001 Lanton Rd","West Plains",MO,65775,22.93,-91.842946,36.715702,"Independent Chains",STANDARD
3333,2121,,"Palace Theatre - Springfield","2220 W. Chesterfield Blvd.",Springfield,MO,65807,4.02,-93.323993,37.143638,"Independent Chains",STANDARD
1496,2373,,"Wehrenberg Campbell Cinema","4005 South Ave.",Springfield,MO,65807,3.42,-93.294332,37.141902,"Wehrenberg Theatres",STANDARD
5136,10542,,"B&B Ozark/Nixa 12","620 North 25th St.",Ozark,MO,65721,11.66,-93.237092,37.024801,"B&B Theatres",STANDARD
4549,9683,,"Moxie Cinema LLC","305 S. Campbell, suite 101",Springfield,MO,65806,1.48,-93.2493,37.2078,"Independent Chains",STANDARD
4612,9785,,"Regal College Station Stadium 14 ","415 W. College St",Springfield,MO,65806,1.55,-93.294911,37.209072,"Regal Cinemas",STANDARD
2538,4883,,"Springfield 11","3200 E Montclair St",Springfield,MO,65804,3.64,-93.230571,37.154914,"Starplex Cinemas",STANDARD
3429,1566,,"The Elite Cinema III","3562 Shepherd of the Hills Expy.",Branson,MO,65616,27.32,-93.287938,36.653164,"Independent Chains",STANDARD
4859,10155,,"Branson Meadows Cinema","4740 Gretna Road",Branson,MO,65616,26.21,-93.256372,36.65882,"Independent Chains",STANDARD
1787,4697,,"Carmike Harrison 8","617 N Highway 62 65",Harrison,AR,72601,25.24,-93.115547,36.249322,"Carmike Cinemas",STANDARD
1471,7485,,"Malco Razorback 6","3956 N. Steele Blvd.",Fayetteville,AR,72703,25.21,-94.156,36.1251,"Malco Theatre",STANDARD
957,2674,,"Liberty Hall Cinema","644 Massachussets Street",Lawrence,KS,66044,24.73,-95.235744,38.971372,"Independent Chains",STANDARD
940,6827,,"Regal Southwind Cinema 12","3433 Iowa Street",Lawrence,KS,66046,24.13,-95.262891,38.921658,"Regal Cinemas",STANDARD
3460,1964,,"B&B Iola Sterling Six Cinemas","1802 1/2 East St.",Iola,KS,66749,19.84,-95.382743,37.924178,"B&B Theatres",STANDARD
4895,10206,,"B&B Chanute Roxy Cinemas 4","302 East Main St.",Chanute,KS,66720,26.43,-95.449203,37.681807,"B&B Theatres",STANDARD
5007,10379,,"Crystal Plaza","209 S Main Street",Ottawa,KS,66067,30.44,-95.2685,38.6155,"Independent Chains",STANDARD
2461,7473,,"Regal West Ridge Cinema 8","1727 SW Wanamaker",Topeka,KS,66604,32.66,-95.767876,39.035612,"Regal Cinemas",STANDARD
4003,5139,,"Hollywood Stadium 14","6200 SW 6th Ave.",Topeka,KS,66615,34.07,-95.766929,39.05929,"Regal Cinemas",STANDARD
1704,1473,,"Astro 3 Theatre","820 Center St.",Marysville,KS,66508,30.44,-96.647767,39.842332,"Independent Chains",STANDARD
1988,1493,,"Holly Cinema Theatre","615 Court St.",Beatrice,NE,68310,24.47,-96.746287,40.26595,"Independent Chains",STANDARD
1548,8087,,"B&B Emporia Flinthills 8 Cinemas","1614 Industrial Road",Emporia,KS,66801,28.66,-96.214952,38.417057,"B&B Theatres",STANDARD
1847,5731,,"Carmike Seth Childs 12","2610 Farm Bureau Rd.",Manhattan,KS,66502,27.4,-96.604289,39.178012,"Carmike Cinemas",STANDARD
5536,10971,,"B&B Junction City Gem","1016 West 6th Street","Junction City",KS,66441,32.44,-96.84666,39.029036,"B&B Theatres",STANDARD
1984,1684,,"Cottonwood Theatres-Westside 4","1016 W. 6th St.","Junction City",KS,66441,32.4,-96.847926,39.028871,"Dickinson Theatres",STANDARD
949,2866,,"Independence Cinema","121 W. Laurel St",Independence,KS,67301,22.39,-95.706932,37.225483,"Independent Chains",STANDARD
2143,1840,,"Parsons Theatre","210 N. 17th",Parsons,KS,67357,34.29,-95.262011,37.342173,"Independent Chains",STANDARD
4784,10030,,"B&B Concordia Majestic Theatre","229 W. 6th St.",Concordia,KS,66901,30.06,-97.6617,39.5715,"B&B Theatres",STANDARD
2121,4123,,"Majestic Theatre","5th and Lincoln",Hebron,NE,68370,32.52,-97.588747,40.16645,"Independent Chains",STANDARD
2097,1153,,"Solomon Valley Cinema","1124 North Highway 14",Beloit,KS,67420,11.7,-98.115308,39.470585,"Independent Chains",STANDARD
2688,451,,"Augusta Theatre","523 State Street",Augusta,KS,67010,19.74,-96.9791,37.6771,"Independent Chains",STANDARD
3706,1980,,"Central Cinema 6","300 East Central","El Dorado",KS,67042,28.6,-96.846494,37.818053,"Mitchell Theatres",STANDARD
3522,3165,,"13th Avenue Warren","11611 East 13th St.",Wichita,KS,67206,7.7,-97.20294,37.705663,"Independent Chains",STANDARD
2690,2040,,"Derby Plaza Theatre","1300 North Nelson Drive",Derby,KS,67037,9.12,-97.273523,37.559004,"Independent Chains",STANDARD
3641,1875,,"Old Town Cinema Grill","353 N. Mead",Wichita,KS,67202,33.59,-97.329,37.6907,"Independent Chains",STANDARD
6104,11518,,"Warren Old Town Theatre & Grill","353 N Mead",Wichita,KS,67202,33.58,-97.329347,37.691134,"Independent Chains",STANDARD
4354,9372,,"Chisholm Trail 8","601 SE 36th Street 113",Newton,KS,67114,28.28,-97.334219,37.9974,"Mitchell Theatres",STANDARD
1931,4159,,"West Warren Theatre","9150 W. 21st St. N.",Wichita,KS,67205,26.92,-97.44789,37.724311,"Independent Chains",STANDARD
1546,8978,,"B&B Hutchinson Mall 8","1500 E. 11th Street",Hutchinson,KS,67504,8.54,-97.896026,38.068198,"B&B Theatres",STANDARD
3949,6845,,"Cowley Cinema 8","23046 Avery Ave",Winfield,KS,67156,30.17,-97.032087,37.156094,"Mitchell Theatres",STANDARD
2765,1527,,"Rialto Twin Theatre","516 Flynn St",Alva,OK,73717,34.34,-98.665995,36.805037,"Independent Chains",STANDARD
1724,1669,,"B&B McPherson Cinema IV","316 North Main Street",McPherson,KS,67460,30.81,-97.666894,38.372028,"B&B Theatres",STANDARD
1639,4776,,"Carmike North Park Four","800 E. Prospect Ave","Ponca City",OK,74601,13.17,-97.073374,36.737758,"Carmike Cinemas",STANDARD
1880,5998,,"Regal Bartlesville Movies Stadium 8 ","2350 SE Washington Blvd.",Bartlesville,OK,74006,15.4,-95.935,36.7151,"Regal Cinemas",STANDARD
1545,7168,,"Central Mall 10 Theatre Salina","2259 S. 9th Street",Salina,KS,67401,32.99,-97.608944,38.800755,"Starplex Cinemas",STANDARD
3542,649,,"Salina Art Center Cinemas","150 S. Santa Fe Ave.",Salina,KS,67401,34.26,-97.609398,38.839199,"Independent Chains",STANDARD
5879,11295,,"Golden Belt Cinema 6","1222 Kansas Ave.","Great Bend",KS,67530,31.79,-98.76327,38.364123,"Independent Chains",STANDARD
2693,5124,,"Village Cinemas","4805 West 10th St.","Great Bend",KS,67530,30.86,-98.799958,38.360125,"Independent Chains",STANDARD
2064,5046,,"Mall Hays Theatre","2925 Vine St.",Hays,KS,67601,32.53,-99.317596,38.888699,"Starplex Cinemas",STANDARD
1983,1133,,"Norton Theatre","215 E Main St",Norton,KS,67654,22.42,-99.888067,39.829127,"Independent Chains",STANDARD
1982,293,,"Sherman Theatre","1203 Main St",Goodland,KS,67735,30.03,-101.71136,39.346634,"Independent Chains",STANDARD
6069,11476,,"The Midway Theater & Cultural Event Center","446 14th Street",Burlington,CO,80807,17.77,-102.267655,39.305321,"Independent Chains",STANDARD
1547,5047,,"Sequoyah 8","1118 Fleming","Garden City",KS,67846,34.96,-100.8544,37.975,"Mitchell Theatres",STANDARD
1709,6273,,"B&B Dodge City Village 8","2601 Central","Dodge City",KS,67801,26.47,-100.018212,37.777976,"B&B Theatres",STANDARD
1897,8533,,"Southgate 8","1104 S. Kansas Ave.",Liberal,KS,67901,31.2,-100.9216,37.023201,"Mitchell Theatres",STANDARD
3020,514,,"Mary Riepma Ross Media Arts Center","313 N. 13th Street",Lincoln,NE,68588,1.28,-96.702967,40.816256,"Independent Chains",STANDARD
4492,9593,,"Lincoln Grand","1101 P Street",Lincoln,NE,68508,1.33,-96.704754,40.814526,"Marcus Theaters",STANDARD
1789,6267,,"East Park","220 North 66th Street",Lincoln,NE,68505,2.71,-96.628779,40.81603,"Marcus Theaters",STANDARD
2177,1931,,"Edgewood Cinema","5220 S. 56th Street",Lincoln,NE,68516,3.98,-96.642482,40.759929,"Marcus Theaters",STANDARD
2770,1942,,"Southpointe Cinema","2920 Pine Lake Road",Lincoln,NE,68516,4.6,-96.6786,40.7404,"Marcus Theaters",STANDARD
2070,1150,,"Isis Theatre","139 W. 13th St.",Crete,NE,68333,19.54,-96.9619,40.6252,"Independent Chains",STANDARD
3472,2855,,"Sun Theatre","427 N. Lincoln Ave.",York,NE,68467,31.44,-97.593283,40.865789,"Independent Chains",STANDARD
6138,11556,,"Widman Cinema","1301 17 St","Central City",NE,68826,33.3,-97.995781,41.115074,"Independent Chains",STANDARD
3705,7036,,"Mall Stadium 7","3404 W. 13th Street Unit 174","Grand Island",NE,68803,18.54,-98.381302,40.934816,"Starplex Cinemas",STANDARD
1676,4077,,"CEC Center 7 Theatre","3100 23rd St",Columbus,NE,68601,15.23,-97.412674,42.042776,"CEC Theatres",STANDARD
1715,2028,,"CEC Norfolk 7","1000 Riverside Blvd.",Norfolk,NE,68701,15.28,-97.413597,42.042599,"CEC Theatres",STANDARD
1987,1492,,"Fridley Rivoli Theatre","528 W 2nd St.",Hastings,NE,68902,9.02,-98.388385,40.585282,"Fridley Theatres",STANDARD
4652,9851,,"Hill Top 4","5031 2nd Ave",Kearney,NE,68847,25.44,-99.082711,40.723487,"Independent Chains",STANDARD
4765,10005,,"Kearney Cinema 8","300 S. 3rd Ave.",Kearney,NE,68845,22.19,-99.086519,40.676229,"Independent Chains",STANDARD
3308,580,,"Sun Theatre - Holdrege","421 West Ave.",Holdrege,NE,68949,12.39,-99.37151,40.438758,"Independent Chains",STANDARD
3944,1635,,"Cinema 3","224 W. View Plaza",McCook,NE,69001,29.51,-100.6458,40.201752,"Fridley Theatres",STANDARD
3302,1274,,"Prairie Theatre","208 N. Spruce",Ogallala,NE,69153,11.43,-101.719636,41.12597,"Independent Chains",STANDARD
4130,4769,,"Carmike 6 - North Platte","1000 South Dewey, Suite 110","North Platte",NE,69101,13.1,-100.760669,41.125054,"Carmike Cinemas",STANDARD
1652,4768,,"Carmike Monument Mall 6","2302 Frontage Road",Scottsbluff,NE,69361,0.87,-103.649,41.8696,"Carmike Cinemas",STANDARD
2093,5159,,"Wyoming Theatre","126 E. 20th Ave.",Torrington,WY,82240,31.74,-104.183406,42.064233,"Independent Chains",STANDARD
1853,1479,,"Geju-Alliance Theatre","410 Box Butte Avenue",Alliance,NE,69301,18.39,-102.870833,42.09849,"Independent Chains",STANDARD
3496,5300,486,"AMC Clearview Palace 12","4486 Veterans Blvd.",Metairie,LA,70009,34.03,-90.182091,30.003406,"AMC Theatres",STANDARD
3494,5302,484,"AMC Elmwood Palace 20","1200 Elmwood Park Blvd.",Harahan,LA,70123,33.74,-90.191617,29.962099,"AMC Theatres",STANDARD
5450,10891,,"The Grand 14 - Esplanade","1401 W. Esplanade Ave.",Kenner,LA,70065,33.85,-90.248873,30.020013,"Southern Theatres",STANDARD
1019,2440,,"Prytania Theatre","5339 Prytania Street","New Orleans",LA,70115,30.81,-90.11325,29.925049,"Independent Chains",STANDARD
5886,11305,,"The Broad Theater","636 N. Broad Street","New Orleans",LA,70119,27.66,-90.083353,29.969704,"Independent Chains",STANDARD
5500,10938,,"Indywood Movie Theater","628 Elysian Fields Ave.","New Orleans",LA,70117,28.07,-90.056904,29.964283,"Independent Chains",STANDARD
3495,5301,485,"AMC Westbank Palace 16","1151 Manhattan Blvd.",Harvey,LA,70058,32.58,-90.060709,29.898843,"AMC Theatres",STANDARD
4986,10353,,"Chalmette Movies","8700 West Judge Perez Dr.",Chalmette,LA,70043,29.64,-89.974691,29.950877,"Independent Chains",STANDARD
5927,11358,,"LaPlace Cinema 5","1312 W. Airline Hwy","La Place",LA,70068,19.03,-90.491703,30.073145,"Independent Chains",STANDARD
4759,9995,,"Hollywood Cinemas 7","1312 West Airline Highway","La Place",LA,70068,19.03,-90.491767,30.072958,"Independent Chains",STANDARD
4154,5141,,"Hollywood Movies 14","69348 Louisiana State Hwy. 121",Covington,LA,70433,6.12,-90.106,30.472,"Regal Cinemas",STANDARD
3498,5299,488,"AMC Houma Palace 10","5735 W. Park Ave.",Houma,LA,70364,26.93,-90.757027,29.640361,"AMC Theatres",STANDARD
3497,5298,487,"AMC Hammond Palace 10","801 C. M. Fagan Drive",Hammond,LA,70403,23.6,-90.463673,30.481743,"AMC Theatres",STANDARD
5514,10936,,"Malco Gonzales","1406 Airline Hwy",Gonzales,LA,70737,18.04,-90.919,30.2444,"Malco Theatre",STANDARD
5888,11307,,"Juban Crossing","9998 Crossing Way, Suite 700","Denham Springs",LA,70726,11.8,-90.924683,30.468518,"Movie Tavern",STANDARD
1564,2094,,"Grand Cinema 8","15365 George O'Neal Road","Baton Rouge",LA,70817,6.67,-91.014964,30.406415,"Independent Chains",STANDARD
5280,10714,463,"AMC Baton Rouge 16","16040 Hatteras Ave.","Baton Rouge",LA,70816,6.6,-91.0093,30.4411,"AMC Theatres",STANDARD
5281,10715,464,"AMC Mall of Louisiana 15","9168 Mall of Louisiana Blvd.","Baton Rouge",LA,70836,4.3,-91.084363,30.385926,"AMC Theatres",STANDARD
4327,9301,,"Cinemark Perkins Rowe and XD","10000 Perkins Rowe, Suite 125","Baton Rouge",LA,70810,4.47,-91.094884,30.379083,Cinemark,STANDARD
2525,1707,,"Lake Cinema Quad","1030 9th Street","Morgan City",LA,70380,32.43,-91.269942,29.7043538,"Independent Chains",STANDARD
1565,4677,,"United Artists Citiplace Stadium 11","2610 Citiplace Drive","Baton Rouge",LA,70808,1.28,-91.12685,30.422444,"United Artists",STANDARD
5748,11190,,"Movie Tavern Baton Rouge","2610 Citiplace Court","Baton Rouge",LA,70808,1.26,-91.12644,30.422557,"Movie Tavern",STANDARD
4020,5092,,"The Grand 16 - Lafayette","3141 Johnston Street",Lafayette,LA,70503,34.11,-92.045884,30.202045,"Southern Theatres",STANDARD
1573,5087,,"The Grand 14 - Ambassador","2315 Kaliste Saloom Road",Lafayette,LA,70508,3.82,-92.04355,30.158563,"Southern Theatres",STANDARD
4048,2271,,"Broussard 10","4620 Hwy. 90 East",Broussard,LA,70518,33.46,-91.947734,30.145092,"Independent Chains",STANDARD
3285,1734,,"Lafitte Cinema 4","2150 Charity St. #4",Abbeville,LA,70510,17.33,-92.113087,29.972485,"Independent Chains",STANDARD
4281,5088,,"The Grand 10 - New Iberia","1000 Park View Drive","New Iberia",LA,70560,19.46,-91.801978,30.0009,"Southern Theatres",STANDARD
1753,1672,,"St. Landry Cinema","1234 Heather Drive",Opelousas,LA,70570,30.57,-92.073197,30.508257,"Independent Chains",STANDARD
714,6050,,"Crowley Cinema IV","2304 N. Parkerson",Crowley,LA,70526,21.75,-92.38336,30.232228,"Independent Chains",STANDARD
2435,1521,,"The Queen Cinema","231 W. Walnut Ave.",Eunice,LA,70535,24.64,-92.416837,30.493758,"Independent Chains",STANDARD
6154,11578,,"Paragon Cinema","711 Paragon Place",Marksville,LA,71351,27.49,-92.060104,31.10641,"Independent Chains",STANDARD
3919,5089,,"The Grand 14 - Alexandria","2039 North Mall Drive",Alexandria,LA,71301,20.4,-92.449889,31.27647,"Southern Theatres",STANDARD
3896,4968,,"Carmike Harbor Cinemas 8","3857 W. US 10",Ludington,MI,49431,32.03,-93.22689,30.201052,"Carmike Cinemas",STANDARD
3892,7061,,"Cinemark Lake Charles","548 West Prien Lake Rd.","Lake Charles",LA,70601,32.03,-93.22689,30.201052,Cinemark,STANDARD
1574,4676,,"United Artists Lake Charles 10","3416 Derek Drive","Lake Charles",LA,70607,24.21,-93.17463,30.194725,"United Artists",STANDARD
1689,4674,,"United Artists Lee Hills 6","1350 Boone Street",Leesville,LA,71446,24.7,-93.272202,31.121799,"United Artists",STANDARD
2189,1166,,"ShowBiz Orange 2","3330 Bowling Lane",Orange,TX,77630,22.02,-93.771985,30.091689,"ShowBiz Cinemas",STANDARD
2980,5048,,"B&B Port Arthur Central Mall 10","3100 Hwy. 365 Space 25","Port Arthur",TX,77642,12.83,-93.988912,29.948305,"B&B Theatres",STANDARD
1884,4038,,"Regal Star Stadium 12","4455 Dowlen Rd.",Beaumont,TX,77706,3.16,-94.158349,30.12293,"Regal Cinemas",STANDARD
688,7016,,"Regal Bossier Corners Cinema 9","2800 Shed Road","Bossier City",LA,71111,21.05,-93.706212,32.531456,"Regal Cinemas",STANDARD
1408,4186,,"Cinemark Tinseltown Shreveport","8400 Millicent Way",Shreveport,LA,71105,20.46,-93.7131,32.425924,Cinemark,STANDARD
3941,4648,,"Regal Louisiana Boardwalk Stadium 14","2 River Colony Drive","Bossier City",LA,71111,18.96,-93.739836,32.519117,"Regal Cinemas",STANDARD
4887,10197,,"The Robinson Film Center","617 Texas Street",Shreveport,LA,71101,18.23,-93.751123,32.511689,"Independent Chains",STANDARD
4226,2174,,"Celebrity Theatres Ruston 8","1400 Celebrity Drive",Ruston,LA,71270,33.4,-92.627728,32.542944,"Independent Chains",STANDARD
1922,1831,,"Marshall Cinema - Marshall, TX","1901 East Travis Street",Marshall,TX,75670,8.16,-94.348285,32.542084,"Independent Chains",STANDARD
4073,2009,,"Stars Theater","2620 West Hillsboro","El Dorado",AR,71730,21.67,-92.70092,33.20978,"Independent Chains",STANDARD
1328,4185,,"Cinemark Cinema 10","4700 Millhaven Road",Monroe,LA,71203,31.86,-92.059577,32.499094,Cinemark,STANDARD
1382,4184,,"Cinemark Tinseltown 17 West Monroe","220 Blanchard Street","West Monroe",LA,71291,32.72,-92.1625,32.5095,Cinemark,STANDARD
1980,5085,,"Washington Square Cinema 4","314 North Franklin Street",Bastrop,LA,71220,33.59,-91.9132,32.780701,"Independent Chains",STANDARD
4043,1797,,"Parkway Cinema 6","1011 Keyser Lane",Natchitoches,LA,71457,33.1,-93.062418,31.751399,"Independent Chains",STANDARD
3073,4698,,"Carmike Pines Mall 8","2901 Pines Mall Dr. #500","Pine Bluff",AR,71601,30.97,-91.967754,34.208805,"Carmike Cinemas",STANDARD
6114,11529,,"Pines Cinemas 8","2901 Pines Mall Dr","Pine Bluff",AR,71601,31.06,-91.967588,34.207361,"Independent Chains",STANDARD
2320,7625,,"Malco Cinema 6","120 Dearman Dr.",Monticello,AR,71655,32.91,-91.801697,33.6394,"Malco Theatre",STANDARD
2319,1177,,"Ritz Theatre - Malvern","213 S. Main St.",Malvern,AR,72104,10.58,-92.813389,34.363741,"Independent Chains",STANDARD
1569,4699,,"Carmike Central City 10","909 Higdon Ferry Road","Hot Springs",AR,71901,23,-93.06268,34.474846,"Carmike Cinemas",STANDARD
3913,4224,,"Cinemark Texarkana","4230 St. Michael Drive",Texarkana,TX,75503,22.1,-94.0895,33.4558,Cinemark,STANDARD
1894,1120,,"McCurtain Cinema","Route 3 Box 138",Idabel,OK,74745,33.41,-94.770532,33.921377,"Independent Chains",STANDARD
1371,5207,,"Cinemark Tinseltown Benton","17314 Interstate 30",Benton,AR,72015,16.4,-92.583976,34.581182,Cinemark,STANDARD
1570,4696,,"Carmike Oaks 7","2250 Harrison",Batesville,AR,72501,23.57,-91.627538,35.768505,"Carmike Cinemas",STANDARD
4976,10337,,"Cinemark Conway Towne Centre","201 Skyline Drive",Conway,AR,72032,27.31,-92.430747,35.109712,Cinemark,STANDARD
4539,9672,,"B&B Little Rock Chenal 9 IMAX","17825 Chenal Parkway","Little Rock",AR,72223,7.07,-92.45987,34.768269,"B&B Theatres",STANDARD
2266,5714,,"United Artists Breckenridge Stadium 12","1200 Breckenridge Drive","Little Rock",AR,72205,3.83,-92.389266,34.765016,"United Artists",STANDARD
3595,2405,,"Colonel Glenn 18","18 Colonel Glenn Plaza Dr.","Little Rock",AR,72210,3.18,-92.404938,34.711208,Cinemark,STANDARD
5204,10628,,"McCain Mall Stadium 12 & RPX","3929 McCain Boulevard","North Little Rock",AR,72116,8.46,-92.229,34.7915,"Regal Cinemas",STANDARD
892,1654,,"Broadway Cinema - Forrest City","1101 E. Broadway St.","Forrest City",AR,72335,34.82,-90.776993,35.011301,"Independent Chains",STANDARD
3105,8858,,"Malco Hollywood 12","2407 E. Parker Rd.",Jonesboro,AR,72401,22.18,-90.674458,35.804851,"Malco Theatre",STANDARD
587,7651,460,"AMC Fiesta Square 16","3033 North College",Fayetteville,AR,72703,25.13,-94.148831,36.107878,"AMC Theatres",STANDARD
3243,1728,,"Clarksville  Cinema","2424 Clark Rd",Clarksville,AR,72830,31.59,-93.510498,35.462002,"Independent Chains",STANDARD
4757,9992,,"Green Country Cinema","1100 N. Heritage Lane",Tahlequah,OK,74464,21.74,-94.953071,35.926688,"Independent Chains",STANDARD
4397,9450,,"Malco Van Buren Cinema","1636 North 12th Court","Van Buren",AR,72956,28.96,-94.345565,35.460308,"Malco Theatre",STANDARD
5963,11394,,MovieLounge,"7601 Rogers Avenue","Fort Smith",AR,72903,33.78,-94.348624,35.353229,"Independent Chains",STANDARD
1470,6040,,"Malco Mall Trio","5111 Rogers Ave.","Fort Smith",AR,72904,33.78,-94.375552,35.369702,"Malco Theatre",STANDARD
3391,3199,,"Malco Fort Smith Cinema 16","1200 Waldron Rd., #140","Fort Smith",AR,72903,33.79,-94.375477,35.36985,"Malco Theatre",STANDARD
2156,6714,,"Carmike 14 Fort Smith","5716 Townson Ave.","Fort Smith",AR,72906,29.93,-94.424336,35.329386,"Carmike Cinemas",STANDARD
1763,1477,,"Poteau Theatre","2214 N Broadway",Poteau,OK,74953,6.33,-94.645082,35.038018,"Independent Chains",STANDARD
2864,1947,,"Valley View Theatre","2505 Valley View Drive",Chickasha,OK,73018,24.04,-97.927167,35.025224,"Independent Chains",STANDARD
1022,6004,,"Regal Spotlight Cinema 14","1100 N Interstate Drive",Norman,OK,73072,31.57,-97.488282,35.231196,"Regal Cinemas",STANDARD
1745,4777,,"Carmike 6 Duncan","1501 Plato Rd",Duncan,OK,73533,34.57,-97.965893,34.534828,"Carmike Cinemas",STANDARD
4488,9588,,"Moore Warren Theatre","1000 S. Telephone Rd.",Moore,OK,73160,32.18,-97.4944,35.3281,"Independent Chains",STANDARD
647,3990,,"Kickingbird Cinema","1225 East Danforth Rd",Edmond,OK,73034,31.5,-97.463698,35.66797,"Independent Chains",STANDARD
1409,5251,,"Cinemark Tinseltown USA Oklahoma City","6001 North Martin Luther King Ave","Oklahoma City",OK,73111,34.97,-97.479717,35.531667,Cinemark,STANDARD
2007,9047,144,"AMC Quail Springs Mall 24","2501 W. Memorial Rd.","Oklahoma City",OK,73134,32.08,-97.56044,35.612372,"AMC Theatres",STANDARD
4867,10165,,"B&B Oklahoma City Windsor 10","4623 A. N.W. 23rd St.","Oklahoma City",OK,73127,5.82,-97.60462,35.493925,"B&B Theatres",STANDARD
1020,5870,,"Crossroads Movies 8","7400 Pole Rd.","Oklahoma City",OK,73149,32.65,-97.485902,35.392691,"Independent Chains",STANDARD
2276,6859,145,"AMC Crossroads Mall 16","1211 E I-240","Oklahoma City",OK,73149,32.89,-97.490165,35.39318,"AMC Theatres",STANDARD
1258,7165,,"Northpark 7","12100 N. May Ave Ste. G","Oklahoma City",OK,73120,34.94,-97.758654,35.489539,"Starplex Cinemas",STANDARD
4393,9440,,"Dickinson West End Pointe 8 Theatre","12825 NW 10th",Yukon,OK,73099,13.85,-97.75491,35.479598,"Starplex Cinemas",STANDARD
4746,9973,,"89'er Theatre","304 North Main",Kingfisher,OK,73750,26.77,-97.93288,35.863272,"Independent Chains",STANDARD
4894,10205,,"Carmike Movies 6 Shawnee","4901 N. Kickapoo Ste 1218",Shawnee,OK,74804,29.99,-96.927838,35.386011,"Carmike Cinemas",STANDARD
4081,2164,,"B&B Reno Cinema 8","3000 S. Country Club Road","El Reno",OK,73036,33.83,-97.974057,35.501833,"B&B Theatres",STANDARD
3210,5051,,"Central Mall 12","200 Southwest C Ave.",Lawton,OK,73501,24.85,-98.391538,34.60402,"Starplex Cinemas",STANDARD
5799,11239,,"Carmike Patriot 13","2803 NW 67th Street",Lawton,OK,73505,28.86,-98.474595,34.635689,"Carmike Cinemas",STANDARD
2237,4779,,"Carmike 8 Lawton","7102 NW Cache Rd",Lawton,OK,73507,28.14,-98.478978,34.621786,"Carmike Cinemas",STANDARD
3159,4775,,"Carmike Hornbeck & Penthouse Twin","125 North Bell",Shawnee,OK,74801,27.63,-96.92195,35.328309,"Carmike Cinemas",STANDARD
